Measurement
;BCTZ_16cikel za lukata loceno
Graph
;2 point resistances

Series
;2pt_fwd_resistance [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;2pt_fwd_resistance [Ohm] Y-expression: $N1.M2
;Assigned to Axis: Resistance [Ohm]

;2pt_rev_resistance [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;2pt_rev_resistance [Ohm] Y-expression: $N2.M2
;Assigned to Axis: Resistance [Ohm]

;DMM avg R [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;DMM avg R [Ohm] Y-expression: ($N1.M2+$N2.M2)/2
;Assigned to Axis: Resistance [Ohm]

Data
;Index;X data for 2pt_fwd_resistance [Ohm];Y data for 2pt_fwd_resistance [Ohm];X data for 2pt_rev_resistance [Ohm];Y data for 2pt_rev_resistance [Ohm];X data for DMM avg R [Ohm];Y data for DMM avg R [Ohm];
;313;1552.09848333732;199426.8;1546.38731667073;202598.5;1552.09848322207;201106.65;
;314;1553.04805000545;199508.5;1547.33486667392;202630.5;1553.0480498902;201190.4;
;315;1553.99783333531;199581.4;1548.28491667402;202670.5;1553.99783328292;201257.6;
;316;1554.94936667033;199581.5;1549.24411667394;202689.5;1554.94936656556;201247.8;
;317;1555.89928333531;199506.3;1550.19713333342;202677.8;1555.89928330388;201168;
;318;1556.84858333319;199422.6;1551.14836666966;202710.2;1556.84858328081;201081.45;
;319;1557.80056667165;199346.5;1552.09848333732;202786.5;1557.80056656688;201003.1;
;320;1558.75011667027;199301.7;1553.04805000545;202872.3;1558.75011668075;200949.25;
;321;1559.70183333848;199247.9;1553.99783333531;202933.8;1559.70183326514;200895.05;
;322;1560.65321666887;199225.4;1554.94936667033;202914.1;1560.65321664792;200865.55;
;323;1561.60488333902;199251.3;1555.89928333531;202829.7;1561.60488326568;200889.55;
;324;1562.55793333752;199266;1556.84858333319;202740.3;1562.55793329561;200901.65;
;325;1563.50803333567;199249;1557.80056667165;202659.7;1563.50803334615;200882.3;
;326;1564.45780000649;199220.9;1558.75011667027;202596.8;1564.45779989124;200850.8;
;327;1565.40901667322;199178;1559.70183333848;202542.2;1565.40901666274;200805.25;
;328;1566.35723334155;199173.8;1560.65321666887;202505.7;1566.35723333107;200804.2;
;329;1567.30665000505;199213.9;1561.60488333902;202527.8;1567.30664995266;200838;
;330;1568.25683334027;199197.1;1562.55793333752;202537.3;1568.2568332355;200813.2;
;331;1569.20860000653;199160.7;1563.50803333567;202515.6;1569.20859994367;200776.4;
;332;1570.160066674;199120.3;1564.45780000649;202480.7;1570.16006669495;200731;
;333;1571.11131666927;199082.7;1565.40901667322;202432.5;1571.11131658545;200690.55;
;334;1572.06145000644;199000.3;1566.35723334155;202434.6;1572.06144989119;200603.2;
;335;1573.01238333341;198928.7;1567.30665000505;202462.1;1573.01238327054;200525.95;
;336;1573.96389999893;198849.6;1568.25683334027;202429.3;1573.96389998845;200448.45;
;337;1574.91380000487;198830.6;1569.20860000653;202392.1;1574.91380001535;200426.9;
;338;1575.86521667428;198847.9;1570.160066674;202341.7;1575.86521666381;200448.4;
;339;1576.81521666585;198890.1;1571.11131666927;202298.4;1576.81521662395;200484.55;
;340;1577.76661666576;198923.1;1572.06145000644;202206.1;1577.76661656098;200518.1;
;341;1578.71663333732;198957;1573.01238333341;202123.2;1578.71663323254;200551.6;
;342;1579.66621667496;198994.3;1573.96389999893;202047.3;1579.6662166121;200589.4;
;343;1580.61583334114;199023.3;1574.91380000487;202023.2;1580.61583325733;200614.45;
;344;1581.56546666636;198976.7;1575.86521667428;202048.9;1581.56546659302;200561.55;
;345;1582.51696667285;198893.7;1576.81521666585;202079;1582.51696660998;200472.6;
;346;1583.46871666959;198818.2;1577.76661666576;202113.1;1583.46871661721;200394;
;347;1584.41858333652;198762.2;1578.71663333732;202146.2;1584.41858323175;200337.45;
;348;1585.36840000539;198725.7;1579.66621667496;202184.5;1585.36839989014;200299.8;
;349;1586.31781666889;198736.4;1580.61583334114;202205.6;1586.31781665841;200309.7;
;350;1587.26801667362;198751.6;1581.56546666636;202146.4;1587.26801664219;200322.8;
;351;1588.22141666897;198763.4;1582.51696667285;202051.5;1588.22141659562;200328.4;
;352;1589.17258333764;198779.3;1583.46871666959;201969.8;1589.17258325382;200345.45;
;353;1590.12220000383;198818.5;1584.41858333652;201912.7;1590.12219988857;200384.4;
;354;1591.07208334026;198900.3;1585.36840000539;201873.9;1591.07208322501;200465.4;
;355;1592.02301666723;198974.4;1586.31781666889;201883;1592.02301659388;200539;
;356;1592.97310000635;199018.4;1587.26801667362;201894;1592.97309994348;200579.2;
;357;1593.92641667509;199013;1588.22141666897;201893.4;1593.92641666462;200568.7;
;358;1594.87970000482;199002.6;1589.17258333764;201911.6;1594.87969997339;200562;
;359;1595.83111667424;199027.9;1590.12220000383;201950.3;1595.83111661137;200583.35;
;360;1596.78136666655;199088;1591.07208334026;202030.5;1596.78136656177;200647.35;
;361;1597.73285000352;199164.9;1592.02301666723;202103.6;1597.73285002448;200719.5;
;362;1598.68426667294;199239.1;1592.97310000635;202140;1598.68426666246;200793.6;
;363;1599.63383334107;199309.5;1593.92641667509;202124.4;1599.63383333059;200866.25;
;364;1600.58553333976;199374.3;1594.87970000482;202121.4;1600.58553322451;200923.95;
;365;1601.53515000595;199400.3;1595.83111667424;202138.8;1601.53515000595;200950.85;
;366;1602.48708333587;199403;1596.78136666655;202206.7;1602.48708331492;200948.45;
;367;1603.43875000603;199391;1597.73285000352;202274.1;1603.43874994316;200930.95;
;368;1604.39160000184;199349.4;1598.68426667294;202348.1;1604.39159995993;200889.7;
;369;1605.34146666876;199314.6;1599.63383334107;202423;1605.34146658494;200850.7;
;370;1606.29128333763;199280.4;1600.58553333976;202473.6;1606.29128323286;200814.65;
;371;1607.2430666734;199249.4;1601.53515000595;202501.4;1607.24306664197;200775.8;
;372;1608.19431666867;199218.1;1602.48708333587;202493.9;1608.19431667915;200739.65;
;373;1609.14781667059;199210.1;1603.43875000603;202470.9;1609.14781656582;200734.4;
;374;1610.09895000025;199266.6;1604.39160000184;202430;1610.09894995834;200790.3;
;375;1611.04898334132;199283;1605.34146666876;202386.8;1611.04898333084;200806.5;
;376;1611.99879999971;199263.6;1606.29128333763;202348.9;1611.99879998923;200782.75;
;377;1612.95038333279;199223.9;1607.2430666734;202302.2;1612.95038323849;200742.2;
;378;1613.90178333269;199180.5;1608.19431666867;202261.2;1613.90178331174;200692.3;
;379;1614.85186667182;199174.4;1609.14781667059;202258.7;1614.85186666134;200684.75;
;380;1615.80326667172;199155.6;1610.09895000025;202314;1615.80326659838;200659.9;
;381;1616.75309999962;199123.1;1611.04898334132;202330;1616.75309995771;200623.45;
;382;1617.70646666642;199112.2;1611.99879999971;202301.9;1617.70646664547;200608.8;
;383;1618.65760000655;199084.9;1612.95038333279;202260.5;1618.6575998913;200573.5;
;384;1619.60773333325;198979.3;1613.90178333269;202204.1;1619.60773334373;200462.55;
;385;1620.55726667284;198842.9;1614.85186667182;202195.1;1620.55726660998;200315.3;
;386;1621.50685000001;198708.9;1615.80326667172;202164.2;1621.50684998953;200182.8;
;387;1622.45703333523;198646.5;1616.75309999962;202123.8;1622.45703327237;200120.95;
;388;1623.40683333459;198646.1;1617.70646666642;202105.4;1623.40683321934;200124.15;
;389;1624.35636667418;198685.8;1618.65760000655;202062.1;1624.35636663227;200158.45;
;390;1625.30576666817;198719.7;1619.60773333325;201945.8;1625.30576655292;200191.4;
;391;1626.2559500034;198782.8;1620.55726667284;201787.7;1626.25594997196;200254.6;
;392;1627.20773333916;198829.6;1621.50685000001;201656.7;1627.20773323439;200300.4;
;393;1628.15713333315;198878.2;1622.45703333523;201595.4;1628.15713330172;200345.25;
;394;1629.10833334085;198892.2;1623.40683333459;201602.2;1629.10833321512;200352.45;
;395;1630.06036666688;198847.2;1624.35636667418;201631.1;1630.06036661449;200306;
;396;1631.01168334018;198782.3;1625.30576666817;201663.1;1631.01168331923;200242.25;
;397;1631.96158333565;198703.5;1626.2559500034;201726.4;1631.96158334613;200155.5;
;398;1632.91146667209;198635.5;1627.20773333916;201771.2;1632.91146667209;200082.95;
;399;1633.86446667253;198534.9;1628.15713333315;201812.3;1633.86446659919;199980.95;
;400;1634.81483334093;198488.5;1629.10833334085;201812.7;1634.81483333046;199930.8;
;401;1635.76581666595;198477;1630.06036666688;201764.8;1635.76581667643;199918.3;
;402;1636.71358334133;198499.4;1631.01168334018;201702.2;1636.71358335181;199946.1;
;403;1637.66394999926;198591.6;1631.96158333565;201607.5;1637.6639499364;200039.8;
;404;1638.61523333355;198714.7;1632.91146667209;201530.4;1638.61523323925;200162.65;
;405;1639.56671667052;198834.2;1633.86446667253;201427;1639.5667165448;200281.7;
;406;1640.51818333799;198926.2;1634.81483334093;201373.1;1640.51818329608;200377.45;
;407;1641.46778333466;199005.2;1635.76581666595;201359.6;1641.46778324037;200456.45;
;408;1642.41743333987;199040;1636.71358334133;201392.8;1642.41743328748;200477.65;
;409;1643.36755000753;198991;1637.66394999926;201488;1643.36754989228;200427.9;
;410;1644.319016675;198933.7;1638.61523333355;201610.6;1644.31901664357;200365.3;
;411;1645.27071667369;198814.8;1639.56671667052;201729.2;1645.27071667369;200240.1;
;412;1646.2222166697;198649.4;1640.51818333799;201828.7;1646.22221654397;200065.7;
;413;1647.17570000212;198490.5;1641.46778333466;201907.7;1647.17570002307;199912.85;
;414;1648.12419999973;198477.6;1642.41743333987;201915.3;1648.12419993686;199909.45;
;415;1649.07485000789;198531.5;1643.36755000753;201864.8;1649.07484992407;199966.6;
;416;1650.02655000659;198631.7;1644.319016675;201796.9;1650.0265499542;200062.3;
;417;1650.97855000407;198724.7;1645.27071667369;201665.4;1650.97854994121;200156.6;
;418;1651.93265000358;198837.3;1646.2222166697;201482;1651.93264987785;200277.05;
;419;1652.88261666661;198950.7;1647.17570000212;201335.2;1652.88261658279;200391.15;
;420;1653.83243333548;199022.2;1648.12419999973;201341.3;1653.83243324119;200442.85;
;421;1654.78198333411;199000.2;1649.07485000789;201401.7;1654.78198334458;200423.35;
;422;1655.7316166698;198980.5;1650.02655000659;201492.9;1655.73161654407;200399.25;
;423;1656.68176666601;198943.4;1650.97855000407;201588.5;1656.68176656123;200357.3;
;424;1657.63515000232;198907.5;1651.93265000358;201716.8;1657.63514996041;200324.4;
;425;1658.5843666736;198851.9;1652.88261666661;201831.6;1658.58436656883;200259.4;
;426;1659.53431666712;198803.2;1653.83243333548;201863.5;1659.53431656235;200212.25;
;427;1660.48408333794;198767.9;1654.78198333411;201846.5;1660.48408325412;200167.2;
;428;1661.4358500042;198716.5;1655.7316166698;201818;1661.43584995181;200118.55;
;429;1662.38546667038;198668.7;1656.68176666601;201771.2;1662.38546659704;200064.7;
;430;1663.33696666639;198629.8;1657.63515000232;201741.3;1663.33696661401;200029.55;
;431;1664.28843333386;198571.8;1658.5843666736;201666.9;1664.28843321861;199965.85;
;432;1665.23808333906;198512.2;1659.53431666712;201621.3;1665.23808326572;199909.4;
;433;1666.18780000135;198536.5;1660.48408333794;201566.5;1666.18779999088;199935.7;
;434;1667.13961666566;198646.8;1661.4358500042;201520.6;1667.13961665519;200049.8;
;435;1668.08893333306;198750.7;1662.38546667038;201460.7;1668.08893334353;200150.95;
;436;1669.03878334095;198794.8;1663.33696666639;201429.3;1669.03878326761;200186.05;
;437;1669.98865000787;198804;1664.28843333386;201359.9;1669.98864989262;200194.9;
;438;1670.93850000529;198831.8;1665.23808333906;201306.6;1670.9384999529;200213.7;
;439;1671.88654999947;198836.6;1666.18780000135;201334.9;1671.88655002043;200220.25;
;440;1672.83428333583;198838.6;1667.13961666566;201452.8;1672.83428328345;200220.15;
;441;1673.78388333251;198874.3;1668.08893333306;201551.2;1673.78388321726;200260.55;
;442;1674.73188333912;198911;1669.03878334095;201577.3;1674.73188331816;200290.5;
;443;1675.67963333451;198903.9;1669.98865000787;201585.8;1675.67963328213;200284.15;
;444;1676.62765000015;198858.6;1670.93850000529;201595.6;1676.62764993729;200227.55;
;445;1677.57799999905;198832;1671.88654999947;201603.9;1677.57799996762;200203.1;
;446;1678.52765000425;198861.6;1672.83428333583;201601.7;1678.52765002521;200234.1;
;447;1679.47703333921;198931;1673.78388333251;201646.8;1679.47703323443;200307.15;
;448;1680.42678334052;199017.8;1674.73188333912;201670;1680.42678322527;200374.4;
;449;1681.37450000737;199116.6;1675.67963333451;201664.4;1681.37449992355;200526.75;
;450;1682.32246667496;16680.42;1676.62765000015;201596.5;1682.3224666121;16136.4;
;451;1683.27061666525;12485.94;1677.57799999905;201574.2;1683.27061661286;12740.245;
;452;1684.22206667368;12113.97;1678.52765000425;201606.6;1684.22206666321;12384.82;
;453;1685.17193334061;12037.37;1679.47703333921;201683.3;1685.17193328822;12302.73;
;454;1686.12160000484;12019.6;1680.42678334052;201731;1686.12159988959;12279.625;
;455;1687.07095000078;12020.5;1681.37450000737;201936.9;1687.0709499903;12275.745;
;456;1688.01893333788;12025.03;1682.32246667496;15592.38;1688.01893323311;12276.035;
;457;1688.97088333732;12029.47;1683.27061666525;12994.55;1688.9708832535;12277.85;
;458;1689.91836667294;12037.87;1684.22206667368;12655.67;1689.91836667294;12282.265;
;459;1690.866283332;12044.95;1685.17193334061;12568.09;1690.86628324818;12286.6;
;460;1691.8162500055;12051.55;1686.12160000484;12539.65;1691.81624995312;12290.95;
;461;1692.76615000097;12054.65;1687.07095000078;12530.99;1692.76614999049;12291.91;
;462;1693.71463333955;12057.36;1688.01893333788;12527.04;1693.71463335003;12293.355;
;463;1694.66215000371;12060.78;1688.97088333732;12526.23;1694.66214988846;12295.055;
;464;1695.61231666943;12063.75;1689.91836667294;12526.66;1695.61231661704;12296.73;
;465;1696.56010000384;12063.7;1690.866283332;12528.25;1696.56009999337;12295.195;
;466;1697.50970000052;12065.37;1691.8162500055;12530.35;1697.50969992718;12295.095;
;467;1698.45958333695;12067.24;1692.76615000097;12529.17;1698.45958325313;12295;
;468;1699.41100000637;12067.64;1693.71463333955;12529.35;1699.41099989112;12293.785;
;469;1700.3605666745;12068.3;1694.66215000371;12529.33;1700.36056655925;12293.495;
;470;1701.3106166746;12071.4;1695.61231666943;12529.71;1701.31061664317;12294.42;
;471;1702.25821666536;12073.55;1696.56010000384;12526.69;1702.25821656059;12294.27;
;472;1703.20611666539;12076.19;1697.50970000052;12524.82;1703.20611658157;12295.63;
;473;1704.15433333372;12080.28;1698.45958333695;12522.76;1704.1543332499;12298.64;
;474;1705.10241666692;12084.45;1699.41100000637;12519.93;1705.1024165831;12301.06;
;475;1706.05201667408;12087.16;1700.3605666745;12518.69;1706.0520166636;12302.25;
;476;1707.00150000514;12092.13;1701.3106166746;12517.44;1707.00149995275;12304.855;
;477;1707.95181666501;12095.61;1702.25821666536;12514.99;1707.95181658119;12306.98;
;478;1708.90091667068;12099.09;1703.20611666539;12515.07;1708.90091654495;12308.865;
;479;1709.85086667468;12100.44;1704.15433333372;12517;1709.85086669563;12308.67;
;480;1710.8008166682;12102.45;1705.10241666692;12517.67;1710.80081655295;12309.425;
;481;1711.75013333559;12104.54;1706.05201667408;12517.34;1711.75013324129;12310.935;
;482;1712.71416666568;12107.66;1707.00150000514;12517.58;1712.71416658186;12312.06;
;483;1713.66435000091;12107.81;1707.95181666501;12518.35;1713.66435000091;12310.87;
;484;1714.61556666763;12106.96;1708.90091667068;12518.64;1714.61556662573;12308.865;
;485;1715.56338334107;12107.97;1709.85086667468;12516.9;1715.56338326773;12308.75;
;486;1716.51120000402;12110.5;1710.8008166682;12516.4;1716.51119990973;12310.365;
;487;1717.45916667162;12111.63;1711.75013333559;12517.33;1717.45916659827;12311.045;
;488;1718.41038333834;12112.83;1712.71416666568;12516.46;1718.41038322309;12311.44;
;489;1719.36243333388;12113.52;1713.66435000091;12513.93;1719.36243331293;12311.845;
;490;1720.31231667032;12115.37;1714.61556666763;12510.77;1720.31231664936;12313.035;
;491;1721.26163333771;12116.18;1715.56338334107;12509.53;1721.26163332723;12317.63;
;492;1722.20968333189;12170.39;1716.51120000402;12510.23;1722.20968324807;12361.755;
;493;1723.15773333656;12178.63;1717.45916667162;12510.46;1723.1577333156;12365.705;
;494;1724.10551667097;13975.44;1718.41038333834;12510.05;1724.10551654524;14237.135;
;495;1725.05376666784;21065.38;1719.36243333388;12510.17;1725.05376662593;20200.025;
;496;1726.00473333383;27436.08;1720.31231667032;12510.7;1726.00473327097;25706.135;
;497;1726.95480000344;32664.74;1721.26163333771;12519.08;1726.95479990914;30404.305;
;498;1727.90279999957;36683.16;1722.20968333189;12553.12;1727.90279999957;34150.585;
;499;1728.85026666569;39888.84;1723.15773333656;12552.78;1728.85026658187;37191.38;
;500;1729.80226667365;42532.17;1724.10551667097;14498.83;1729.80226656888;39727.47;
;501;1730.75189999887;44781.98;1725.05376666784;19334.67;1730.75189990457;41897.725;
;502;1731.70131667284;46727.5;1726.00473333383;23976.19;1731.70131667284;43786.82;
;503;1732.64966666582;48439.59;1726.95480000344;28143.87;1732.64966655057;45458.94;
;504;1733.59893333516;49979.45;1727.90279999957;31618.01;1733.5989332723;46967.045;
;505;1734.54751666985;51364.44;1728.85026666569;34493.92;1734.54751656507;48330.935;
;506;1735.4992833361;52610.83;1729.80226667365;36922.77;1735.49928327324;49569.175;
;507;1736.45048333332;53761.28;1730.75189999887;39013.47;1736.45048333332;50711.145;
;508;1737.39806666505;54820.53;1731.70131667284;40846.14;1737.39806654979;51769.105;
;509;1738.34791667294;55818.15;1732.64966666582;42478.29;1738.34791661007;52766.35;
;510;1739.29618333932;56752.89;1733.59893333516;43954.64;1739.2961832555;53705.585;
;511;1740.24576666649;57642.52;1734.54751666985;45297.43;1740.24576662458;54602.02;
;512;1741.1935500009;58492.93;1735.4992833361;46527.52;1741.1935500009;55464.405;
;513;1742.14293333585;59323.95;1736.45048333332;47661.01;1742.1429332206;56303.045;
;514;1743.09148333152;60114.62;1737.39806666505;48717.68;1743.0914832477;57102.89;
;515;1744.04128334136;60858.89;1738.34791667294;49714.55;1744.04128335183;57859.3;
;516;1744.99059999827;61574.94;1739.29618333932;50658.28;1744.9905998935;58586.04;
;517;1745.94043333665;62250.63;1740.24576666649;51561.52;1745.94043325284;59277.405;
;518;1746.88826666912;62928.79;1741.1935500009;52435.88;1746.88826659578;59964.22;
;519;1747.83685000381;63575.55;1742.14293333585;53282.14;1747.83684988855;60625.495;
;520;1748.78938334179;64209.12;1743.09148333152;54091.16;1748.78938324749;61270.4;
;521;1749.73930000677;64811.21;1744.04128334136;54859.71;1749.73929998581;61882.185;
;522;1750.68920000223;65393.74;1744.99059999827;55597.14;1750.68920002319;62478.795;
;523;1751.63901667111;65969.16;1745.94043333665;56304.18;1751.63901667111;63071.44;
;524;1752.5886500068;66563.53;1746.88826666912;56999.65;1752.58865001728;63681.67;
;525;1753.53851667373;67163.67;1747.83685000381;57675.44;1753.53851664229;64295.745;
;526;1754.48788333917;67750.12;1748.78938334179;58331.68;1754.48788329726;64900.845;
;527;1755.43575000018;68344.16;1749.73930000677;58953.16;1755.43574990588;65510.62;
;528;1756.38566666516;68927.11;1750.68920000223;59563.85;1756.3856666442;66107.18;
;529;1757.3353499989;69477.78;1751.63901667111;60173.72;1757.33534995699;66677.515;
;530;1758.28336667502;70025.9;1752.5886500068;60799.81;1758.28336661216;67239.89;
;531;1759.23343333416;70556.34;1753.53851667373;61427.82;1759.23343325034;67789.375;
;532;1760.18254999886;71094.98;1754.48788333917;62051.57;1760.18254992552;68342.88;
;533;1761.13270000555;71620.95;1755.43575000018;62677.08;1761.13269994268;68886.705;
;534;1762.08388333325;72129.01;1756.38566666516;63287.25;1762.08388330182;69412.455;
;535;1763.03425000166;72641.4;1757.3353499989;63877.25;1763.03424989688;69940.34;
;536;1763.98381666979;73157.7;1758.28336667502;64453.88;1763.98381656501;70477.27;
;537;1764.93311666767;73692.72;1759.23343333416;65022.41;1764.93311655242;71029.935;
